,Start Date,End Date,Year,Month,States,Counties,city,city_ascii,zips,lng,lat,population,population_proper,density,incorporated,Affected,Species,Event Diagnosis,timezone
2607,2011-02-01,2011-04-30,2011,Feb,CT,"New London, CT",Jewett City,Jewett City,06351,-71.9807,41.607,9883.0,3406.0,1866.0,True,3.0,Northern Long-Eared Bat,White-nose Syndrome,America/New_York
2608,2011-02-01,2011-04-30,2011,Feb,CT,"New London, CT",Niantic,Niantic,06357,-72.1949,41.3265,,,915.0,False,3.0,Northern Long-Eared Bat,White-nose Syndrome,America/New_York
2609,2011-02-01,2011-04-30,2011,Feb,CT,"New London, CT",Groton Long Point,Groton Long Point,06340,-72.0087,41.3145,508.0,508.0,459.0,True,3.0,Northern Long-Eared Bat,White-nose Syndrome,America/New_York
2610,2011-02-01,2011-04-30,2011,Feb,CT,"New London, CT",Mystic,Mystic,06355,-71.9548,41.3573,,,1208.7,False,3.0,Northern Long-Eared Bat,White-nose Syndrome,America/New_York
2611,2011-02-01,2011-04-30,2011,Feb,CT,"New London, CT",Stonington,Stonington,06378,-71.9033,41.3344,900.0,900.0,994.0,True,3.0,Northern Long-Eared Bat,White-nose Syndrome,America/New_York
2612,2011-02-01,2011-04-30,2011,Feb,CT,"New London, CT",Pawcatuck,Pawcatuck,06379,-71.8492,41.3774,,,1878.1,False,3.0,Northern Long-Eared Bat,White-nose Syndrome,America/New_York
2613,2011-02-01,2011-04-30,2011,Feb,CT,"New London, CT",Waterford,Waterford,06385,-72.1288,41.3452,,,617.1,False,3.0,Northern Long-Eared Bat,White-nose Syndrome,America/New_York
2614,2011-02-01,2011-04-30,2011,Feb,CT,"New London, CT",Uncasville,Uncasville,06382,-72.1098,41.4345,,,761.7,False,3.0,Northern Long-Eared Bat,White-nose Syndrome,America/New_York
2615,2011-02-01,2011-04-30,2011,Feb,CT,"New London, CT",Long Hill,Long Hill,06340,-72.0517,41.3536,,,1457.1,False,3.0,Northern Long-Eared Bat,White-nose Syndrome,America/New_York
2616,2011-02-01,2011-04-30,2011,Feb,CT,"New London, CT",Old Mystic,Old Mystic,06355,-71.985,41.3854,,,274.5,False,3.0,Northern Long-Eared Bat,White-nose Syndrome,America/New_York
2617,2011-02-01,2011-04-30,2011,Feb,CT,"New London, CT",Norwich,Norwich,06380 06389 06360,-72.0882,41.5495,204360.0,39556.0,544.0,True,3.0,Northern Long-Eared Bat,White-nose Syndrome,America/New_York
2618,2011-01-29,2011-04-30,2011,Jan,IN,"Crawford, IN",English,English,47118,-86.4592,38.3408,632.0,632.0,80.0,True,40.0,"Little Brown Bat, Little Brown Bat, Eastern Pipistrelle (AKA Tricolored) Bat, Northern Long-Eared Bat",White-nose Syndrome,America/Indiana/Marengo
2619,2011-01-29,2011-04-30,2011,Jan,IN,"Crawford, IN",Milltown,Milltown,47145 47115,-86.2749,38.3425,807.0,807.0,220.0,True,40.0,"Little Brown Bat, Little Brown Bat, Eastern Pipistrelle (AKA Tricolored) Bat, Northern Long-Eared Bat",White-nose Syndrome,America/Kentucky/Louisville
2620,2011-01-29,2011-04-30,2011,Jan,IN,"Crawford, IN",Marengo,Marengo,47140,-86.3444,38.3714,816.0,816.0,406.0,True,40.0,"Little Brown Bat, Little Brown Bat, Eastern Pipistrelle (AKA Tricolored) Bat, Northern Long-Eared Bat",White-nose Syndrome,America/Indiana/Marengo
2621,2011-01-29,2011-04-30,2011,Jan,IN,"Crawford, IN",Alton,Alton,47137,-86.4196,38.1211,55.0,55.0,123.0,True,40.0,"Little Brown Bat, Little Brown Bat, Eastern Pipistrelle (AKA Tricolored) Bat, Northern Long-Eared Bat",White-nose Syndrome,America/Indiana/Marengo
2622,2011-01-29,2011-04-30,2011,Jan,IN,"Crawford, IN",Leavenworth,Leavenworth,47137,-86.3453,38.1994,232.0,232.0,108.0,True,40.0,"Little Brown Bat, Little Brown Bat, Eastern Pipistrelle (AKA Tricolored) Bat, Northern Long-Eared Bat",White-nose Syndrome,America/Indiana/Marengo
2623,2011-01-29,2011-04-30,2011,Jan,IN,"Crawford, IN",Carefree,Carefree,47118,-86.3514,38.2517,,,11.7,False,40.0,"Little Brown Bat, Little Brown Bat, Eastern Pipistrelle (AKA Tricolored) Bat, Northern Long-Eared Bat",White-nose Syndrome,America/Indiana/Marengo
2624,2011-01-23,2011-04-30,2011,Jan,IN,"Washington, IN",New Pekin,New Pekin,47165,-86.0152,38.5029,1371.0,1371.0,223.0,True,2.0,Little Brown Bat,White-nose Syndrome,America/Indiana/Indianapolis
2625,2011-01-23,2011-04-30,2011,Jan,IN,"Washington, IN",Hardinsburg,Hardinsburg,47125,-86.2732,38.462,243.0,243.0,46.0,True,2.0,Little Brown Bat,White-nose Syndrome,America/Indiana/Indianapolis
2626,2011-01-23,2011-04-30,2011,Jan,IN,"Washington, IN",Fredericksburg,Fredericksburg,47120,-86.1969,38.4352,,,20.7,False,2.0,Little Brown Bat,White-nose Syndrome,America/Kentucky/Louisville
2627,2011-01-23,2011-04-30,2011,Jan,IN,"Washington, IN",Little York,Little York,47170,-85.9045,38.6993,188.0,188.0,74.0,True,2.0,Little Brown Bat,White-nose Syndrome,America/Indiana/Indianapolis
2628,2011-01-23,2011-04-30,2011,Jan,IN,"Washington, IN",Livonia,Livonia,47108,-86.2778,38.5549,126.0,126.0,46.0,True,2.0,Little Brown Bat,White-nose Syndrome,America/Indiana/Indianapolis
2629,2011-01-23,2011-04-30,2011,Jan,IN,"Washington, IN",Salem,Salem,47167,-86.0977,38.6048,6396.0,6176.0,596.0,True,2.0,Little Brown Bat,White-nose Syndrome,America/Indiana/Indianapolis
2630,2011-01-23,2011-04-30,2011,Jan,IN,"Washington, IN",Saltillo,Saltillo,47108,-86.2975,38.6662,90.0,90.0,30.0,True,2.0,Little Brown Bat,White-nose Syndrome,America/Indiana/Indianapolis
2631,2011-01-23,2011-04-30,2011,Jan,IN,"Washington, IN",Campbellsburg,Campbellsburg,47108,-86.2613,38.6514,574.0,574.0,223.0,True,2.0,Little Brown Bat,White-nose Syndrome,America/Indiana/Indianapolis
2632,2011-01-22,2011-05-15,2011,Jan,IN,"Monroe, IN",Clear Creek,Clear Creek,47403,-86.54,39.1092,,,639.3,False,1.0,"Unidentified Bat, Little Brown Bat, Eastern Pipistrelle (AKA Tricolored) Bat",White-nose Syndrome,America/Indiana/Indianapolis
2633,2011-01-22,2011-05-15,2011,Jan,IN,"Monroe, IN",Smithville,Smithville,47401,-86.5069,39.0712,,,268.4,False,1.0,"Unidentified Bat, Little Brown Bat, Eastern Pipistrelle (AKA Tricolored) Bat",White-nose Syndrome,America/Indiana/Indianapolis
2634,2011-01-22,2011-05-15,2011,Jan,IN,"Monroe, IN",Harrodsburg,Harrodsburg,47403 47434 47462,-86.5533,39.018,,,220.3,False,1.0,"Unidentified Bat, Little Brown Bat, Eastern Pipistrelle (AKA Tricolored) Bat",White-nose Syndrome,America/Indiana/Indianapolis
2635,2011-01-22,2011-05-15,2011,Jan,IN,"Monroe, IN",Ellettsville,Ellettsville,47429 47404,-86.6221,39.2308,6622.0,6622.0,621.0,True,1.0,"Unidentified Bat, Little Brown Bat, Eastern Pipistrelle (AKA Tricolored) Bat",White-nose Syndrome,America/Indiana/Indianapolis
2636,2011-01-22,2011-05-15,2011,Jan,IN,"Monroe, IN",Stinesville,Stinesville,47464,-86.6499,39.2998,213.0,213.0,794.0,True,1.0,"Unidentified Bat, Little Brown Bat, Eastern Pipistrelle (AKA Tricolored) Bat",White-nose Syndrome,America/Indiana/Indianapolis
2637,2011-01-22,2011-05-15,2011,Jan,IN,"Monroe, IN",Bloomington,Bloomington,47408 47401 47403 47404 47405 47406 47402 47407,-86.5257,39.1637,114140.0,84465.0,1402.0,True,1.0,"Unidentified Bat, Little Brown Bat, Eastern Pipistrelle (AKA Tricolored) Bat",White-nose Syndrome,America/Indiana/Indianapolis
2638,2011-01-21,2011-05-15,2011,Jan,ONT,"Cochrane, ONT",,,,,,,,,,50.0,Little Brown Bat,"White-nose Syndrome, Trauma (NOS)",
2639,2010-05-20,2010-05-20,2010,May,PA,"Lawrence, PA",Ellport,Ellport,16117,-80.2625,40.8618,1132.0,1132.0,1019.0,True,2.0,Little Brown Bat,White-nose Syndrome,America/New_York
2640,2010-05-20,2010-05-20,2010,May,PA,"Lawrence, PA",New Bedford,New Bedford,16143 16140,-80.4953,41.0955,,,251.4,False,2.0,Little Brown Bat,White-nose Syndrome,America/New_York
2641,2010-05-20,2010-05-20,2010,May,PA,"Lawrence, PA",Wampum,Wampum,16157,-80.3393,40.8863,680.0,680.0,266.0,True,2.0,Little Brown Bat,White-nose Syndrome,America/New_York
2642,2010-05-20,2010-05-20,2010,May,PA,"Lawrence, PA",New Wilmington,New Wilmington,16142 16172,-80.3323,41.1174,2375.0,2221.0,813.0,True,2.0,Little Brown Bat,White-nose Syndrome,America/New_York
2643,2010-05-20,2010-05-20,2010,May,PA,"Lawrence, PA",New Castle,New Castle,16102 16101 16105 16103 16107 16108,-80.3458,40.9956,39873.0,22142.0,1029.0,True,2.0,Little Brown Bat,White-nose Syndrome,America/New_York
2644,2010-05-20,2010-05-20,2010,May,PA,"Lawrence, PA",Frizzleburg,Frizzleburg,16143,-80.4491,41.0744,,,73.6,False,2.0,Little Brown Bat,White-nose Syndrome,America/New_York
2645,2010-05-20,2010-05-20,2010,May,PA,"Lawrence, PA",Enon Valley,Enon Valley,16120,-80.4564,40.8559,296.0,296.0,233.0,True,2.0,Little Brown Bat,White-nose Syndrome,America/New_York
2646,2010-05-20,2010-05-20,2010,May,PA,"Lawrence, PA",Oakwood,Oakwood,16101,-80.3793,41.0112,,,643.4,False,2.0,Little Brown Bat,White-nose Syndrome,America/New_York
2647,2010-05-20,2010-05-20,2010,May,PA,"Lawrence, PA",South New Castle,South New Castle,16102,-80.3457,40.9747,672.0,672.0,800.0,True,2.0,Little Brown Bat,White-nose Syndrome,America/New_York
2648,2010-05-20,2010-05-20,2010,May,PA,"Lawrence, PA",Chewton,Chewton,16157,-80.3208,40.8947,,,393.9,False,2.0,Little Brown Bat,White-nose Syndrome,America/New_York
2649,2010-05-20,2010-05-20,2010,May,PA,"Lawrence, PA",West Pittsburg,West Pittsburg,16160,-80.3591,40.931,,,713.1,False,2.0,Little Brown Bat,White-nose Syndrome,America/New_York
2650,2010-05-20,2010-05-20,2010,May,PA,"Lawrence, PA",Volant,Volant,16156,-80.2589,41.1132,162.0,162.0,556.0,True,2.0,Little Brown Bat,White-nose Syndrome,America/New_York
2651,2010-05-20,2010-05-20,2010,May,PA,"Lawrence, PA",Bessemer,Bessemer,16112,-80.4878,40.9756,1070.0,1070.0,249.0,True,2.0,Little Brown Bat,White-nose Syndrome,America/New_York
2652,2010-05-20,2010-05-20,2010,May,PA,"Lawrence, PA",New Beaver,New Beaver,16141 16157,-80.3702,40.8773,1436.0,1436.0,38.0,True,2.0,Little Brown Bat,White-nose Syndrome,America/New_York
2653,2010-05-20,2010-05-20,2010,May,PA,"Lawrence, PA",Ellwood City,Ellwood City,16117,-80.283,40.8619,12371.0,7535.0,1251.0,True,2.0,Little Brown Bat,White-nose Syndrome,America/New_York
2654,2010-05-15,2010-05-15,2010,May,MO,"Shannon, MO",Montier,Montier,65438 65546,-91.5749,36.9817,,,75.6,False,1.0,Northern Long-Eared Bat,White-nose Syndrome [suspect],America/Chicago
2655,2010-05-15,2010-05-15,2010,May,MO,"Shannon, MO",Eminence,Eminence,65466,-91.3587,37.1508,582.0,582.0,119.0,True,1.0,Northern Long-Eared Bat,White-nose Syndrome [suspect],America/Chicago
2656,2010-05-15,2010-05-15,2010,May,MO,"Shannon, MO",Birch Tree,Birch Tree,65438,-91.4916,36.9967,653.0,653.0,182.0,True,1.0,Northern Long-Eared Bat,White-nose Syndrome [suspect],America/Chicago
2657,2010-05-15,2010-05-15,2010,May,MO,"Shannon, MO",Winona,Winona,65588,-91.327,37.0042,1296.0,1296.0,131.0,True,1.0,Northern Long-Eared Bat,White-nose Syndrome [suspect],America/Chicago
2658,2010-05-15,2010-05-15,2010,May,MO,"Shannon, MO",Akers,Akers,65560,-91.5538,37.3762,,,0.0,False,1.0,Northern Long-Eared Bat,White-nose Syndrome [suspect],America/Chicago
2659,2010-05-02,2010-05-02,2010,May,MO,"Shannon, MO",Montier,Montier,65438 65546,-91.5749,36.9817,,,75.6,False,5.0,Gray Bat,White-nose Syndrome [suspect],America/Chicago
2660,2010-05-02,2010-05-02,2010,May,MO,"Shannon, MO",Eminence,Eminence,65466,-91.3587,37.1508,582.0,582.0,119.0,True,5.0,Gray Bat,White-nose Syndrome [suspect],America/Chicago
2661,2010-05-02,2010-05-02,2010,May,MO,"Shannon, MO",Birch Tree,Birch Tree,65438,-91.4916,36.9967,653.0,653.0,182.0,True,5.0,Gray Bat,White-nose Syndrome [suspect],America/Chicago
2662,2010-05-02,2010-05-02,2010,May,MO,"Shannon, MO",Winona,Winona,65588,-91.327,37.0042,1296.0,1296.0,131.0,True,5.0,Gray Bat,White-nose Syndrome [suspect],America/Chicago
2663,2010-05-02,2010-05-02,2010,May,MO,"Shannon, MO",Akers,Akers,65560,-91.5538,37.3762,,,0.0,False,5.0,Gray Bat,White-nose Syndrome [suspect],America/Chicago
2664,2010-04-14,2010-05-30,2010,Apr,VA,"Highland, VA",Mustoe,Mustoe,24465,-79.6403,38.3237,,,1.3,False,40.0,Little Brown Bat,White-nose Syndrome [suspect],America/New_York
2665,2010-04-14,2010-05-30,2010,Apr,VA,"Highland, VA",Monterey,Monterey,24465,-79.5809,38.4116,136.0,136.0,166.0,True,40.0,Little Brown Bat,White-nose Syndrome [suspect],America/New_York
2666,2010-04-14,2010-05-30,2010,Apr,VA,"Highland, VA",McDowell,McDowell,24458,-79.4906,38.3357,,,33.2,False,40.0,Little Brown Bat,White-nose Syndrome [suspect],America/New_York
2667,2010-04-14,2010-05-15,2010,Apr,QUE,"Le Granit, QUE",,,,,,,,,,2.0,"Little Brown Bat, Northern Long-Eared Bat",White-nose Syndrome [suspect],
2668,2010-04-08,2010-08-15,2010,Apr,DE,"New Castle, DE",Newark,Newark,19713 19711 19717 19716 19712 19714 19715 19718 19725 19726,-75.7573,39.6777,33398.0,33398.0,1403.0,True,2.0,"Little Brown Bat, Little Brown Bat",White-nose Syndrome [suspect],America/New_York
2669,2010-04-08,2010-08-15,2010,Apr,DE,"New Castle, DE",Talleyville,Talleyville,19810,-75.5488,39.809,,,509.1,False,2.0,"Little Brown Bat, Little Brown Bat",White-nose Syndrome [suspect],America/New_York
2670,2010-04-08,2010-08-15,2010,Apr,DE,"New Castle, DE",Roseville Park,Roseville Park,19711,-75.713,39.6996,,,2808.0,False,2.0,"Little Brown Bat, Little Brown Bat",White-nose Syndrome [suspect],America/New_York
2671,2010-04-08,2010-08-15,2010,Apr,DE,"New Castle, DE",Stanton,Stanton,19804,-75.6408,39.7157,,,456.7,False,2.0,"Little Brown Bat, Little Brown Bat",White-nose Syndrome [suspect],America/New_York
2672,2010-04-08,2010-08-15,2010,Apr,DE,"New Castle, DE",Holly Oak,Holly Oak,19809,-75.4788,39.7884,,,2227.8,False,2.0,"Little Brown Bat, Little Brown Bat",White-nose Syndrome [suspect],America/New_York
2673,2010-04-08,2010-08-15,2010,Apr,DE,"New Castle, DE",Christiana,Christiana,19702,-75.6599,39.6651,,,813.5,False,2.0,"Little Brown Bat, Little Brown Bat",White-nose Syndrome [suspect],America/New_York
2674,2010-04-08,2010-08-15,2010,Apr,DE,"New Castle, DE",Saint Georges,Saint Georges,19733 19720 19701 19709,-75.6533,39.5576,,,329.7,False,2.0,"Little Brown Bat, Little Brown Bat",White-nose Syndrome [suspect],America/New_York
2675,2010-04-08,2010-08-15,2010,Apr,DE,"New Castle, DE",Edgemoor,Edgemoor,19809 19802,-75.5063,39.7549,,,520.9,False,2.0,"Little Brown Bat, Little Brown Bat",White-nose Syndrome [suspect],America/New_York
2676,2010-04-08,2010-08-15,2010,Apr,DE,"New Castle, DE",Ogletown,Ogletown,19713,-75.6974,39.6782,,,1411.6,False,2.0,"Little Brown Bat, Little Brown Bat",White-nose Syndrome [suspect],America/New_York
2677,2010-04-08,2010-08-15,2010,Apr,DE,"New Castle, DE",Middletown,Middletown,19709,-75.7165,39.4451,32540.0,20876.0,684.0,True,2.0,"Little Brown Bat, Little Brown Bat",White-nose Syndrome [suspect],America/New_York
2678,2010-04-08,2010-08-15,2010,Apr,DE,"New Castle, DE",Newport,Newport,19804,-75.6052,39.7136,1050.0,1050.0,924.0,True,2.0,"Little Brown Bat, Little Brown Bat",White-nose Syndrome [suspect],America/New_York
2679,2010-04-08,2010-08-15,2010,Apr,DE,"New Castle, DE",Brookside,Brookside,19713,-75.7153,39.6666,,,2217.7,False,2.0,"Little Brown Bat, Little Brown Bat",White-nose Syndrome [suspect],America/New_York
2680,2010-04-08,2010-08-15,2010,Apr,DE,"New Castle, DE",Marshallton,Marshallton,19808,-75.6541,39.7257,,,1598.0,False,2.0,"Little Brown Bat, Little Brown Bat",White-nose Syndrome [suspect],America/New_York
2681,2010-04-08,2010-08-15,2010,Apr,DE,"New Castle, DE",Claymont,Claymont,19703,-75.4606,39.8032,,,1512.8,False,2.0,"Little Brown Bat, Little Brown Bat",White-nose Syndrome [suspect],America/New_York
2682,2010-04-08,2010-08-15,2010,Apr,DE,"New Castle, DE",Westover Hills,Westover Hills,19807,-75.5908,39.7634,,,618.1,False,2.0,"Little Brown Bat, Little Brown Bat",White-nose Syndrome [suspect],America/New_York
2683,2010-04-08,2010-08-15,2010,Apr,DE,"New Castle, DE",Centerville,Centerville,19807,-75.6166,39.8215,,,71.8,False,2.0,"Little Brown Bat, Little Brown Bat",White-nose Syndrome [suspect],America/New_York
2684,2010-04-08,2010-08-15,2010,Apr,DE,"New Castle, DE",Holloway Terrace,Holloway Terrace,19720,-75.5463,39.7018,,,2215.6,False,2.0,"Little Brown Bat, Little Brown Bat",White-nose Syndrome [suspect],America/New_York
2685,2010-04-08,2010-08-15,2010,Apr,DE,"New Castle, DE",Townsend,Townsend,19734,-75.6945,39.3968,2313.0,2313.0,851.0,True,2.0,"Little Brown Bat, Little Brown Bat",White-nose Syndrome [suspect],America/New_York
2686,2010-04-08,2010-08-15,2010,Apr,DE,"New Castle, DE",Minquadale,Minquadale,19720,-75.5666,39.7071,,,2314.2,False,2.0,"Little Brown Bat, Little Brown Bat",White-nose Syndrome [suspect],America/New_York
2687,2010-04-08,2010-08-15,2010,Apr,DE,"New Castle, DE",Rockland,Rockland,19803,-75.5721,39.7962,,,182.5,False,2.0,"Little Brown Bat, Little Brown Bat",White-nose Syndrome [suspect],America/New_York
2688,2010-04-08,2010-08-15,2010,Apr,DE,"New Castle, DE",Montchanin,Montchanin,19807,-75.5891,39.7898,,,104.6,False,2.0,"Little Brown Bat, Little Brown Bat",White-nose Syndrome [suspect],America/New_York
2689,2010-04-08,2010-08-15,2010,Apr,DE,"New Castle, DE",Pleasantville,Pleasantville,19720,-75.626,39.664,,,3334.5,False,2.0,"Little Brown Bat, Little Brown Bat",White-nose Syndrome [suspect],America/New_York
2690,2010-04-08,2010-08-15,2010,Apr,DE,"New Castle, DE",Greenville,Greenville,19807,-75.6049,39.7783,,,547.0,False,2.0,"Little Brown Bat, Little Brown Bat",White-nose Syndrome [suspect],America/New_York
2691,2010-04-08,2010-08-15,2010,Apr,DE,"New Castle, DE",Pike Creek Valley,Pike Creek Valley,19808 19711,-75.6993,39.7296,,,1080.3,False,2.0,"Little Brown Bat, Little Brown Bat",White-nose Syndrome [suspect],America/New_York
2692,2010-04-08,2010-08-15,2010,Apr,DE,"New Castle, DE",Hockessin,Hockessin,19707 19736,-75.6815,39.7837,,,763.9,False,2.0,"Little Brown Bat, Little Brown Bat",White-nose Syndrome [suspect],America/New_York
2693,2010-04-08,2010-08-15,2010,Apr,DE,"New Castle, DE",Collins Park,Collins Park,19720,-75.5563,39.6862,,,2624.1,False,2.0,"Little Brown Bat, Little Brown Bat",White-nose Syndrome [suspect],America/New_York
2694,2010-04-08,2010-08-15,2010,Apr,DE,"New Castle, DE",Delaware City,Delaware City,19706,-75.5985,39.5776,1742.0,1742.0,546.0,True,2.0,"Little Brown Bat, Little Brown Bat",White-nose Syndrome [suspect],America/New_York
2695,2010-04-08,2010-08-15,2010,Apr,DE,"New Castle, DE",Fairfax,Fairfax,19803,-75.5433,39.7865,,,1254.9,False,2.0,"Little Brown Bat, Little Brown Bat",White-nose Syndrome [suspect],America/New_York
2696,2010-04-08,2010-08-15,2010,Apr,DE,"New Castle, DE",Wilmington Manor,Wilmington Manor,19720,-75.5853,39.6859,,,2170.8,False,2.0,"Little Brown Bat, Little Brown Bat",White-nose Syndrome [suspect],America/New_York
2697,2010-04-08,2010-08-15,2010,Apr,DE,"New Castle, DE",Ardentown,Ardentown,19810 19703,-75.4804,39.8078,273.0,273.0,446.0,True,2.0,"Little Brown Bat, Little Brown Bat",White-nose Syndrome [suspect],America/New_York
2698,2010-04-08,2010-08-15,2010,Apr,DE,"New Castle, DE",Ardencroft,Ardencroft,19810,-75.486,39.8054,237.0,237.0,905.0,True,2.0,"Little Brown Bat, Little Brown Bat",White-nose Syndrome [suspect],America/New_York
2699,2010-04-08,2010-08-15,2010,Apr,DE,"New Castle, DE",Glasgow,Glasgow,19701 19702,-75.7474,39.6015,,,39.7,False,2.0,"Little Brown Bat, Little Brown Bat",White-nose Syndrome [suspect],America/New_York
2700,2010-04-08,2010-08-15,2010,Apr,DE,"New Castle, DE",Odessa,Odessa,19709 19730,-75.6605,39.4562,372.0,372.0,282.0,True,2.0,"Little Brown Bat, Little Brown Bat",White-nose Syndrome [suspect],America/New_York
2701,2010-04-08,2010-08-15,2010,Apr,DE,"New Castle, DE",Elsmere,Elsmere,19804 19805,-75.5946,39.7385,6106.0,6106.0,2342.0,True,2.0,"Little Brown Bat, Little Brown Bat",White-nose Syndrome [suspect],America/New_York
2702,2010-04-08,2010-08-15,2010,Apr,DE,"New Castle, DE",Arden,Arden,19810,-75.4886,39.8113,450.0,450.0,670.0,True,2.0,"Little Brown Bat, Little Brown Bat",White-nose Syndrome [suspect],America/New_York
2703,2010-04-08,2010-08-15,2010,Apr,DE,"New Castle, DE",Bear,Bear,19701 19702,-75.6804,39.6188,,,791.5,False,2.0,"Little Brown Bat, Little Brown Bat",White-nose Syndrome [suspect],America/New_York
2704,2010-04-08,2010-08-15,2010,Apr,DE,"New Castle, DE",Milford Crossroads,Milford Crossroads,19711,-75.7408,39.7157,,,1053.5,False,2.0,"Little Brown Bat, Little Brown Bat",White-nose Syndrome [suspect],America/New_York
2705,2010-04-08,2010-08-15,2010,Apr,DE,"New Castle, DE",Pike Creek,Pike Creek,19808 19707 19711,-75.6953,39.7485,,,1807.7,False,2.0,"Little Brown Bat, Little Brown Bat",White-nose Syndrome [suspect],America/New_York
2706,2010-04-08,2010-08-15,2010,Apr,DE,"New Castle, DE",Wilmington,Wilmington,19809 19802 19801 19806 19805 19850 19880 19884 19885 19886 19890 19891 19892 19893 19894 19895 19896 19897 19898 19899,-75.5286,39.7349,71442.0,71442.0,2529.0,True,2.0,"Little Brown Bat, Little Brown Bat",White-nose Syndrome [suspect],America/New_York
2707,2010-04-08,2010-08-15,2010,Apr,DE,"New Castle, DE",Bellefonte,Bellefonte,19809,-75.4982,39.7669,1178.0,1178.0,2566.0,True,2.0,"Little Brown Bat, Little Brown Bat",White-nose Syndrome [suspect],America/New_York
2708,2010-04-08,2010-08-15,2010,Apr,DE,"New Castle, DE",New Castle,New Castle,19720 19721,-75.5684,39.6689,5357.0,5357.0,608.0,True,2.0,"Little Brown Bat, Little Brown Bat",White-nose Syndrome [suspect],America/New_York
2709,2010-04-08,2010-08-15,2010,Apr,DE,"New Castle, DE",Yorklyn,Yorklyn,19736,-75.6755,39.8082,,,174.6,False,2.0,"Little Brown Bat, Little Brown Bat",White-nose Syndrome [suspect],America/New_York
2710,2010-04-08,2010-08-15,2010,Apr,DE,"New Castle, DE",North Star,North Star,19711,-75.7331,39.755,,,422.2,False,2.0,"Little Brown Bat, Little Brown Bat",White-nose Syndrome [suspect],America/New_York
2711,2010-04-07,2010-05-30,2010,Apr,VA,"Craig, VA",Abbott,Abbott,24127,-80.1395,37.4293,,,28.6,False,2.0,Little Brown Bat,White-nose Syndrome [suspect],America/New_York
2712,2010-04-07,2010-05-30,2010,Apr,VA,"Craig, VA",Paint Bank,Paint Bank,24131,-80.262,37.569,,,8.8,False,2.0,Little Brown Bat,White-nose Syndrome [suspect],America/New_York
2713,2010-04-07,2010-05-30,2010,Apr,VA,"Craig, VA",New Castle,New Castle,24127,-80.1119,37.5013,150.0,150.0,351.0,True,2.0,Little Brown Bat,White-nose Syndrome [suspect],America/New_York
2714,2010-04-05,2011-04-15,2010,Apr,TN,"Fentress, TN",Grimsley,Grimsley,38565 38556,-84.9969,36.2761,,,28.2,False,4.0,"Little Brown Bat, Northern Long-Eared Bat",White-nose Syndrome [suspect],America/Chicago
2715,2010-04-05,2011-04-15,2010,Apr,TN,"Fentress, TN",Clarkrange,Clarkrange,38553,-85.0096,36.1857,,,26.8,False,4.0,"Little Brown Bat, Northern Long-Eared Bat",White-nose Syndrome [suspect],America/Chicago
2716,2010-04-05,2011-04-15,2010,Apr,TN,"Fentress, TN",Allardt,Allardt,38556,-84.8811,36.3807,636.0,636.0,63.0,True,4.0,"Little Brown Bat, Northern Long-Eared Bat",White-nose Syndrome [suspect],America/Chicago
2717,2010-04-05,2011-04-15,2010,Apr,TN,"Fentress, TN",Wilder,Wilder,38589,-85.0905,36.2662,,,0.1,False,4.0,"Little Brown Bat, Northern Long-Eared Bat",White-nose Syndrome [suspect],America/Chicago
2718,2010-04-05,2011-04-15,2010,Apr,TN,"Fentress, TN",Forbus,Forbus,38577,-84.9916,36.5528,,,18.1,False,4.0,"Little Brown Bat, Northern Long-Eared Bat",White-nose Syndrome [suspect],America/Chicago
2719,2010-04-05,2011-04-15,2010,Apr,TN,"Fentress, TN",Jamestown,Jamestown,38556,-84.934,36.4318,1963.0,1963.0,261.0,True,4.0,"Little Brown Bat, Northern Long-Eared Bat",White-nose Syndrome [suspect],America/Chicago
2720,2010-04-01,2010-05-15,2010,Apr,QUE,"Memphremagog, QUE",,,,,,,,,,1.0,Northern Long-Eared Bat,White-nose Syndrome [suspect],
2721,2010-03-30,2010-05-30,2010,Mar,VA,"Tazewell, VA",Amonate,Amonate,24601,-81.6387,37.1909,,,33.5,False,3.0,Eastern Pipistrelle (AKA Tricolored) Bat,White-nose Syndrome [suspect],America/New_York
2722,2010-03-30,2010-05-30,2010,Mar,VA,"Tazewell, VA",Tazewell,Tazewell,24651 24630,-81.513,37.127,4670.0,4365.0,243.0,True,3.0,Eastern Pipistrelle (AKA Tricolored) Bat,White-nose Syndrome [suspect],America/New_York
2723,2010-03-30,2010-05-30,2010,Mar,VA,"Tazewell, VA",Gratton,Gratton,24651,-81.4212,37.1351,,,383.6,False,3.0,Eastern Pipistrelle (AKA Tricolored) Bat,White-nose Syndrome [suspect],America/New_York
2724,2010-03-30,2010-05-30,2010,Mar,VA,"Tazewell, VA",Tiptop,Tiptop,24630,-81.434,37.2109,,,16.2,False,3.0,Eastern Pipistrelle (AKA Tricolored) Bat,White-nose Syndrome [suspect],America/New_York
2725,2010-03-30,2010-05-30,2010,Mar,VA,"Tazewell, VA",Springville,Springville,24630,-81.3999,37.194,,,344.2,False,3.0,Eastern Pipistrelle (AKA Tricolored) Bat,White-nose Syndrome [suspect],America/New_York
2726,2010-03-30,2010-05-30,2010,Mar,VA,"Tazewell, VA",Claypool Hill,Claypool Hill,24637 24609,-81.7504,37.0629,,,228.7,False,3.0,Eastern Pipistrelle (AKA Tricolored) Bat,White-nose Syndrome [suspect],America/New_York
